yearRegister,gender,majorityStatus,isForcedLabour,isSexualExploit,UN_COO_Region,UN_COE_Region,IP_Exploiter,IP_Gender,IP_ageBroad,IP_citizen_UNRegion,IP_Relation,IP_PayMoney,IP_RecruiterBroker,IP_TransactionProcess,IP_ControlAbuseKidnap
2014-2018,,,,,Africa,,,Male,39--47,Africa,,No,,,
2014-2018,,,,,Africa,,,Female;Male,,,FriendAcquaintance,No,,,
2014-2018,,,,,Africa,Africa,,,39--47,Africa,,No,,,
2014-2018,,,,,Asia,,1,Male,,,,No,,1,
2014-2018,,,,,Asia,Asia,,Male,,Asia,StrangerUnknownOther,,,,
2014-2018,,,,,Asia,Asia,,Male,,Asia,FamilyIntimatePartner,,,,
2014-2018,,,,,Asia,Asia,,Male,,Asia,FamilyIntimatePartner,,,,
2014-2018,,,,1,,,1,Male,,Africa,FriendAcquaintance,,,,
2014-2018,,,,1,,Europe,1,Male,,,FriendAcquaintance,,,,
2014-2018,,,,1,Americas/Oceania,Europe,,,,,FriendAcquaintance,,1,,
2014-2018,,,,1,Asia,,1,Male,,,StrangerUnknownOther,,,,
2014-2018,,,1,,,,,,48+,Asia,,No,,1,
2014-2018,,,1,,,,,,48+,Asia,,No,,1,
2014-2018,,,1,,,,,Male,48+,Asia,,No,,,
2014-2018,,,1,,,Asia,,,,Europe,,Yes,1,,
2014-2018,,,1,,,Asia,,,,Europe,StrangerUnknownOther,No,,,
2014-2018,,,1,,,Europe,1,,,,,,1,,1
2014-2018,,,1,,Africa,Africa,1,,30--38,,,,,,
2014-2018,,Adult,,,,Africa,,,48+,Africa,,,,1,
2014-2018,,Adult,,,,Asia,,,,Europe,StrangerUnknownOther,No,,,
2014-2018,,Adult,,,,Europe,,,,Africa,StrangerUnknownOther,No,,,
2014-2018,,Adult,,,Africa,,,,39--47,,,No,1,,
2014-2018,,Adult,,,Africa,,,,0--29,,StrangerUnknownOther,No,,,
2014-2018,,Adult,,,Africa,Africa,,,0--29,,,Yes,,,
2014-2018,,Adult,,,Africa,Asia,,Male,,,,,1,,
2014-2018,,Adult,,,Africa,Asia,,Male,,,FriendAcquaintance,,,,
2014-2018,,Adult,,,Africa,Asia,,Male,,Asia,,,,,
2014-2018,,Adult,,,Europe,,,,39--47,,StrangerUnknownOther,,1,,
2014-2018,,Adult,,,Europe,Asia,,Male,,,,No,,,
2014-2018,,Adult,,,Europe,Asia,,Male,,,,No,,,
2014-2018,,Adult,,,Europe,Europe,,,39--47,,,No,,,
2014-2018,,Adult,,,Europe,Europe,,,39--47,,,No,,,
2014-2018,,Adult,,1,Asia,,,,,Europe,,,1,,
2014-2018,,Adult,,1,Asia,,1,,,Europe,,,,,
2014-2018,,Minor,,,,,,Female,39--47,,,No,1,,
2014-2018,,Minor,,,,,1,Male,,Americas/Oceania,,No,,,
2014-2018,,Minor,1,,Africa,,1,,,Africa,,,,,
2014-2018,,Minor,1,,Africa,Africa,,,,Africa,,,,,
2014-2018,Female,,,,,,1,Male,,Americas/Oceania,,,1,,
2014-2018,Female,,,,,,1,Female;Male,,,,,,,1
2014-2018,Female,,,,,Africa,,Male,,Asia,FriendAcquaintance,,,,
2014-2018,Female,,,,,Asia,,,48+,,,No,1,,
2014-2018,Female,,,,Africa,Africa,,,48+,Africa,,,,,
2014-2018,Female,,,,Africa,Africa,,,48+,Africa,,,,,
2014-2018,Female,,,,Africa,Africa,,,48+,Africa,,,,,
2014-2018,Female,,,,Africa,Asia,,Male,,,FamilyIntimatePartner,,,,
2014-2018,Female,,,,Africa,Asia,,Male,,,FamilyIntimatePartner,,,,
2014-2018,Female,,,,Europe,Europe,,,,,StrangerUnknownOther,Yes,,,
2014-2018,Female,,,1,Americas/Oceania,,,Female;Male,,,,,,,
2014-2018,Female,,,1,Europe,,,Male,,,StrangerUnknownOther,,,,
2014-2018,Female,,1,,,,1,,,Americas/Oceania,,,1,,
2014-2018,Female,,1,,,,1,,,Americas/Oceania,,,1,,
2014-2018,Female,Adult,,,,Africa,,,48+,Africa,,,,,
2014-2018,Female,Adult,,,Africa,,1,,30--38,,,,,,
2014-2018,Female,Adult,,,Asia,Africa,,,,,,Yes,,,
2014-2018,Female,Adult,,,Asia,Africa,,,,,,No,,,
2014-2018,Female,Adult,,,Asia,Africa,,,,Asia,,,,,
2014-2018,Female,Adult,1,,,,,Female,0--29,,,,,,
2014-2018,Female,Minor,,,,,,,,,FamilyIntimatePartner,No,1,,
2014-2018,Female,Minor,,,,,1,Female,,Europe,,,,,
2014-2018,Female,Minor,,,Africa,,,Male,,,FriendAcquaintance,,,,
2014-2018,Female,Minor,,,Africa,Africa,,,,Africa,,,,,
2014-2018,Male,,,,,,,,48+,Europe,StrangerUnknownOther,No,,,
2014-2018,Male,,,,,Africa,,Male,,Africa,,Yes,,,
2014-2018,Male,,,,,Europe,,,30--38,Europe,,No,,,
2014-2018,Male,,,,,Europe,,,30--38,Europe,,No,,,
2014-2018,Male,,,,,Europe,,,30--38,Europe,,No,,,
2014-2018,Male,,,,,Europe,,Male,48+,,,No,,,
2014-2018,Male,,,,,Europe,,Male,48+,,,No,,,
2014-2018,Male,,,,Africa,,,,30--38,,,No,1,,
2014-2018,Male,,,,Africa,Africa,,,,,,Yes,,1,
2014-2018,Male,,,,Africa,Africa,,,,Africa,,,,,1
2014-2018,Male,,,,Africa,Africa,,,,Africa,,Yes,,,
2014-2018,Male,,,,Africa,Africa,,,,Africa,FamilyIntimatePartner,,,,
2014-2018,Male,,,,Africa,Africa,,,30--38,Africa,,,,,
2014-2018,Male,,,,Asia,,,Male,,Africa,,No,,,
2014-2018,Male,,,,Asia,,,Male,,Africa,,No,,,
2014-2018,Male,,,,Asia,Africa,,Male,,Asia,,,,,
2014-2018,Male,,,,Asia,Africa,,Male,,Asia,,,,,
2014-2018,Male,,,,Asia,Asia,,,,Asia,,Yes,,,
2014-2018,Male,,,,Asia,Asia,,,,Asia,,Yes,,,
2014-2018,Male,,,,Asia,Asia,,,,Asia;Europe,,,,,
2014-2018,Male,,,,Asia,Europe,1,,,,StrangerUnknownOther,,,,
2014-2018,Male,,,,Asia,Europe,1,,,,StrangerUnknownOther,,,,
2014-2018,Male,,,,Asia,Europe,1,Male,,,,,,,
2014-2018,Male,,,,Europe,,,,48+,Europe,StrangerUnknownOther,,,,
2014-2018,Male,,,,Europe,,,Male,39--47,Europe,,,,,
2014-2018,Male,,,,Europe,,,Male,39--47,Europe,,,,,
2014-2018,Male,,,,Europe,Europe,,Male,,,StrangerUnknownOther,,,,
2014-2018,Male,,,,Europe,Europe,,Male,,,StrangerUnknownOther,,,,
2014-2018,Male,,,,Europe,Europe,,Male,,,StrangerUnknownOther,,,,
2014-2018,Male,,1,,,Asia,,,,Asia;Europe,,,,,
2014-2018,Male,Adult,,,,,,,48+,,StrangerUnknownOther,No,,,
2014-2018,Male,Minor,,,,,,,,Asia,,,1,1,
2014-2018,Male,Minor,,,,,,Male,,,FriendAcquaintance,No,,,
2014-2018,Male,Minor,,,,Africa,,Male,,,FamilyIntimatePartner,,,,
2014-2018,Male,Minor,,,,Africa,,Female,,,,No,,,
2014-2018,Male,Minor,,,,Europe,,,,,StrangerUnknownOther,,,1,
2014-2018,Male,Minor,,,Africa,Africa,,,,,,No,,,
2014-2018,Male,Minor,,,Africa,Africa,,,,,,No,,,
2014-2018,Male,Minor,,,Africa,Africa,,,,,,No,,,
2014-2018,Male,Minor,,,Asia,Asia,,,,Asia,,,,,
2014-2018,Male,Minor,,,Asia,Asia,,,,Asia,,,,,
2014-2018,Male,Minor,,,Asia,Asia,,,,Asia,,,,,
2014-2018,Male,Minor,,,Asia,Asia,,,,Asia,,,,,
2014-2018,Male,Minor,,,Asia,Asia,,,,Asia,,,,,
2014-2018,Male,Minor,,,Asia,Asia,,,,Asia,,,,,
2014-2018,Male,Minor,,,Asia,Asia,,,,Asia,,,,,
2014-2018,Male,Minor,,,Asia,Asia,,,,Asia,,,,,
2014-2018,Male,Minor,,,Asia,Asia,,,,Asia,,,,,
2014-2018,Male,Minor,,,Asia,Asia,,,,Asia,,,,,
2014-2018,Male,Minor,,,Asia,Asia,,,,Asia,,,,,
2014-2018,Male,Minor,,,Asia,Asia,,,,Asia,,,,,
2014-2018,Male,Minor,,,Asia,Asia,,,,Asia,,,,,
2014-2018,Male,Minor,,,Europe,,1,,,,,,1,,
2014-2018,Male,Minor,,,Europe,,1,Male,,,,,,,
2019,,,,,,,,Male,30--38;39--47,,,,1,1,
2019,,,,,,,1,,30--38,,StrangerUnknownOther,,,1,1
2019,,,,,,,1,Male,39--47,,,,1,1,
2019,,,,,,Africa,,Female,0--29,Africa,FriendAcquaintance,,,,
2019,,,,,,Asia,,Female,39--47;48+,,,No,,,
2019,,,,1,Africa,Europe,,Female,,Africa,,,,,
2019,,,1,,,,,Male,48+,,StrangerUnknownOther,,1,,
2019,,,1,,Asia,,1,,48+,,StrangerUnknownOther,,,,
2019,,,1,,Asia,Africa,,,,,FriendAcquaintance,No,,,
2019,,Adult,,,,,,Female,,Europe,,,1,1,
2019,,Adult,,,,Asia,,,30--38,,StrangerUnknownOther,Yes,,,
2019,,Adult,,,Africa,Europe,,,,,FriendAcquaintance,,1,,
2019,,Adult,,,Asia,Africa,,Female,48+,,,,,,
2019,,Adult,,,Asia,Europe,,,,,StrangerUnknownOther,,,,1
2019,,Adult,,1,Asia,,,,,,,No,,,1
2019,,Adult,1,,,Asia,,,0--29,,,,1,,
2019,,Adult,1,1,Asia,,,,,Europe,,,,,
2019,,Minor,,,,Africa,,Female,39--47,,,,1,,
2019,,Minor,,,,Asia,,Male,,,FriendAcquaintance,,,1,
2019,,Minor,1,,,Africa,,,,,,No,,1,
2019,,Minor,1,,Africa,,1,Female,,,,,,,
2019,Female,,,,,,,Female;Male,,,StrangerUnknownOther,No,,,
2019,Female,,,,,Asia,,,39--47;48+,,,No,,,
2019,Female,,,,Africa,,,Female,48+,,StrangerUnknownOther,,,,
2019,Female,,,,Africa,,1,,0--29,Africa,,,,,
2019,Female,,,,Africa,Africa,,,30--38,Africa,,,,,
2019,Female,,,,Africa,Africa,,,30--38,Africa,,,,,
2019,Female,,,,Africa,Africa,,,30--38,Africa,,,,,
2019,Female,,,,Asia,Africa,1,,,,,No,,,
2019,Female,,,,Asia,Asia,,,48+,Asia,,,,,
2019,Female,,,,Asia,Asia,,,30--38,,FamilyIntimatePartner,,,,
2019,Female,,,1,,Europe,1,Male,,,,,,,
2019,Female,,,1,Africa,Africa,,,,,FamilyIntimatePartner,,,,
2019,Female,,,1,Africa,Africa,,,,,FamilyIntimatePartner,,,,
2019,Female,,,1,Africa,Africa,,,,,FamilyIntimatePartner,,,,
2019,Female,,,1,Africa,Africa,,,,,FamilyIntimatePartner,,,,
2019,Female,,,1,Asia,Asia,,,,Asia,,,,,
2019,Female,,,1,Asia,Asia,,,,Asia,,,,,
2019,Female,,,1,Asia,Asia,,,,Asia,,,,,
2019,Female,,1,,,Europe,,,,,FriendAcquaintance;StrangerUnknownOther,,,,
2019,Female,,1,,Africa,Europe,,,,,,,1,,
2019,Female,,1,,Africa,Europe,,Female,,,,,,,
2019,Female,,1,,Asia,Africa,,,,,,No,,,
2019,Female,Adult,,,,Asia,,,,Africa;Asia,,,,,
2019,Female,Minor,,,Asia,Asia,,,30--38,,,,,,
2019,Female,Minor,,1,Africa,,,,,Africa,,,,,
2019,Male,,,,,,,Female;Male,,,StrangerUnknownOther,No,,,
2019,Male,,,,,Americas/Oceania,,Male,,,,No,1,,
2019,Male,,,,Africa,Africa,,,,,,,1,1,
2019,Male,,,,Asia,,,,39--47,,FriendAcquaintance,,1,,
2019,Male,,,,Asia,Asia,,,,Asia,,Yes,,,
2019,Male,,,,Asia,Asia,,Male,,Asia,,,,,
2019,Male,,,,Europe,Europe,,Male,,,StrangerUnknownOther,,,,
2019,Male,,1,,,Europe,1,Female,,,,,,,
2019,Male,Adult,,,,Africa,,Female,,Africa,,,,,
2019,Male,Adult,,,,Africa,1,,,,,,,1,
2020,,,,,,,,Female,,Asia;Europe,FamilyIntimatePartner,,1,,
2020,,,,,Africa,Africa,,Male,48+,Africa,,,,,
2020,,,,,Asia,,,Female,0--29,Asia,,No,,,
2020,,,,1,,,,,,,FriendAcquaintance,,1,1,1
2020,,,1,,,Africa,,,0--29,,FriendAcquaintance,,,1,
2020,,,1,,Africa,Africa,,Male,48+,,,,,,
2020,,,1,,Europe,,,Male,39--47,,,No,,,
2020,,Adult,,,,Asia,1,,,Europe,StrangerUnknownOther,,,,
2020,,Adult,,,,Europe,,Male,0--29,,,Yes,,,
2020,,Adult,,,Asia,,,Male,,Africa,StrangerUnknownOther,,,,
2020,,Adult,1,,,Europe,,,30--38,Asia,,,,,
2020,,Minor,,,Asia,,,,,Asia,StrangerUnknownOther,Yes,,,
2020,Female,,,,,Africa,,Female,,Asia,StrangerUnknownOther,,,,
2020,Female,,,,,Asia,,,30--38,Asia,FamilyIntimatePartner,,,,
2020,Female,,,,Africa,,,Female,,Europe,,Yes,,,
2020,Female,,,,Africa,,,Female,,Europe,,Yes,,,
2020,Female,,,,Africa,Africa,,,30--38,Africa,,,,,
2020,Female,,,,Africa,Africa,,,30--38,Africa,,,,,
2020,Female,,,,Europe,,,Male,,Asia,,No,,,
2020,Female,,,1,,,,Male,,Europe,,,,,1
2020,Female,,,1,Africa,Africa,,,,,FamilyIntimatePartner,,,,
2020,Female,,,1,Africa,Africa,,,,,FamilyIntimatePartner,,,,
2020,Female,,,1,Africa,Africa,,,,,FamilyIntimatePartner,,,,
2020,Female,,,1,Africa,Africa,,,30--38,,,,,,
2020,Female,,,1,Africa,Africa,,,30--38,,,,,,
2020,Female,,,1,Africa,Africa,,,30--38,,,,,,
2020,Female,,,1,Europe,Europe,,,,Europe,,,,,
2020,Female,Adult,,,,Asia,,,,Europe,,Yes,,,
2020,Female,Adult,,,Africa,Asia,,,0--29,,,,,,
2020,Female,Adult,,1,,Asia,,,,Europe,,,,,
2020,Female,Adult,,1,,Asia,,,,Europe,,,,,
2020,Female,Minor,,,,Africa,,,30--38,Africa,,,,,
2020,Male,,,,,,1,Male,,Africa,,,1,,
2020,Male,,,,,Asia,,Male,,,FamilyIntimatePartner,Yes,,,
2020,Male,,,,,Asia,,Male,,,FamilyIntimatePartner,Yes,,,
2020,Male,,,,Africa,Africa,1,,,Africa,,,,,
2020,Male,,,,Asia,,1,,,,,,1,,1
2020,Male,,,1,,,,Male,,,,No,,,1
2020,Male,,1,,,,,,,Africa,,Yes,1,,
2020,Male,,1,1,,Asia,,,,,FriendAcquaintance,,,,
2020,Male,,1,1,,Asia,,,,,FriendAcquaintance,,,,
2020,Male,,1,1,,Asia,,Male,,,,,,,
2020,Male,Adult,,,,,,Male,,,FamilyIntimatePartner,,,,1
2020,Male,Adult,,,Africa,,,Male,,,,,1,,
2020,Male,Adult,,,Africa,Asia,,,,,,Yes,,,
2020,Male,Adult,1,,,Asia,,,,Europe,,,,,
2020,Male,Minor,1,,,Asia,,Male,,,,,,,
2021-2022,,,,,,Africa,1,Female,,,,Yes,,1,
2021-2022,,,,,,Asia,,Female,39--47,Asia,,,,,1
2021-2022,,,,,,Europe,,Male,,Europe,FamilyIntimatePartner,No,,,
2021-2022,,,,,Africa,,,,48+,,,No,1,1,
2021-2022,,,,,Africa,,1,Male,39--47,,,,1,,
2021-2022,,,,,Africa,Asia,,,,,,Yes,1,,1
2021-2022,,,,,Asia,,,Male,30--38;39--47,,,,1,,
2021-2022,,,,,Asia,,,Male,30--38;39--47,,FamilyIntimatePartner,,,,
2021-2022,,,,,Asia,,,Male,0--29;39--47,Asia,,,,,
2021-2022,,,,,Europe,Europe,,Male,39--47,,,No,,,
2021-2022,,,,1,,Europe,,Male,30--38,Europe,,,,,
2021-2022,,,1,,,,,,0--29,,FamilyIntimatePartner,No,,1,
2021-2022,,,1,,,Asia,,,0--29,,FamilyIntimatePartner,,,1,
2021-2022,,,1,,,Asia,,,0--29,,FamilyIntimatePartner,,,1,
2021-2022,,,1,,,Europe,,Male,,,FriendAcquaintance,,,,1
2021-2022,,,1,,,Europe,,Male,,,FamilyIntimatePartner,No,,,
2021-2022,,,1,,,Europe,,Male,,,FamilyIntimatePartner,No,,,
2021-2022,,,1,,Asia,,,,48+,Asia,,Yes,,,
2021-2022,,Adult,,,,,,,39--47,Asia,FamilyIntimatePartner,,1,,
2021-2022,,Adult,,,,,,Female,0--29,,FriendAcquaintance,,,,1
2021-2022,,Adult,,,,,,Female;Male,,Europe,FamilyIntimatePartner,,,,
2021-2022,,Adult,,,,,,Female;Male,,Africa;Asia,,,,,
2021-2022,,Adult,,,,,,Female;Male,48+,,,Yes,,,
2021-2022,,Adult,,,Africa,,,,0--29,,FriendAcquaintance,,,,1
2021-2022,,Adult,,,Africa,,,,0--29,,FamilyIntimatePartner,No,,,
2021-2022,,Adult,,,Africa,,,Male,0--29,,FamilyIntimatePartner,,,,
2021-2022,,Adult,,,Asia,,1,Male,30--38,,,,,,
2021-2022,,Adult,,1,,Asia,,,,,,Yes,,1,
2021-2022,,Adult,,1,Europe,,,Male,,,,Yes,,,
2021-2022,,Adult,1,,Europe,Europe,,Female,,,,,,,
2021-2022,,Minor,,,,,,Male,,Europe,FriendAcquaintance,,1,,
2021-2022,,Minor,,,,Europe,,Male,,,,No,,,1
2021-2022,,Minor,,,,Europe,,Male,,,FriendAcquaintance,Yes,,,
2021-2022,,Minor,,,Africa,Africa,,,,Africa,StrangerUnknownOther,,,,
2021-2022,Female,,,,,,,Male,48+,Africa,,,1,,
2021-2022,Female,,,,,,1,Male,,,FamilyIntimatePartner,,,1,
2021-2022,Female,,,,,Africa,,Female,,,FamilyIntimatePartner,Yes,,,
2021-2022,Female,,,,,Europe,1,Male,,,FamilyIntimatePartner,,,,
2021-2022,Female,,,,Africa,,,Male,48+,,FamilyIntimatePartner,,,,
2021-2022,Female,,,,Africa,,1,,0--29,,FriendAcquaintance,,,,
2021-2022,Female,,,,Africa,Africa,,,,,FamilyIntimatePartner,Yes,,,
2021-2022,Female,,,,Africa,Africa,,,,Africa,FamilyIntimatePartner,,,,
2021-2022,Female,,,,Africa,Africa,,,30--38,Africa,,,,,
2021-2022,Female,,,,Africa,Africa,,,0--29,Africa,,,,,
2021-2022,Female,,,,Africa,Africa,,,0--29,Africa,,,,,
2021-2022,Female,,,,Africa,Africa,,,0--29,Africa,,,,,
2021-2022,Female,,,,Africa,Asia,,,,Africa;Asia,,,,,
2021-2022,Female,,,,Africa,Asia,,,,Africa;Asia,,,,,
2021-2022,Female,,,,Africa,Asia,,,,Africa;Asia,,,,,
2021-2022,Female,,,,Africa,Asia,,,,Africa;Asia,,,,,
2021-2022,Female,,,,Africa,Asia,1,,30--38,,,,,,
2021-2022,Female,,,,Asia,,1,Male,,,,,,1,
2021-2022,Female,,,,Asia,Africa,,,,Africa,,Yes,,,
2021-2022,Female,,,,Asia,Asia,,,,Asia,,Yes,,,
2021-2022,Female,,,,Asia,Asia,,,30--38,Asia,,,,,
2021-2022,Female,,,,Asia,Asia,,,30--38,Asia,,,,,
2021-2022,Female,,,,Asia,Asia,,,30--38,Asia,,,,,
2021-2022,Female,,,,Europe,Africa,1,,,,,No,,,
2021-2022,Female,,,1,,,1,,,Europe,,,,1,
2021-2022,Female,,,1,Europe,Europe,,Male,,,,,,,
2021-2022,Female,,1,,Europe,Africa,1,,,,,,,,
2021-2022,Female,Adult,,,Asia,,,,,Africa,,,,,1
2021-2022,Female,Adult,,,Asia,Africa,,,30--38,,,,,,
2021-2022,Female,Adult,1,,Europe,,,Male,,,,,,,
2021-2022,Female,Minor,,,,,1,Female,39--47,,,,,,
2021-2022,Female,Minor,,,Africa,,,,,,FriendAcquaintance,No,,,
2021-2022,Female,Minor,,,Africa,Africa,,,,,,No,,,
2021-2022,Female,Minor,,,Africa,Africa,,,,,,No,,,
2021-2022,Female,Minor,,,Africa,Africa,,,30--38,,,,,,
2021-2022,Female,Minor,,,Africa,Africa,,,30--38,,,,,,
2021-2022,Female,Minor,,,Africa,Africa,,,30--38,,,,,,
2021-2022,Female,Minor,,,Asia,,1,Female,,,,,,,
2021-2022,Female,Minor,,1,,,,,,,,No,,,1
2021-2022,Female,Minor,,1,,Africa,,,,,,,,,1
2021-2022,Female,Minor,,1,,Africa,,,,,,,,,1
2021-2022,Female,Minor,,1,,Africa,,,,,,,,,1
2021-2022,Female,Minor,,1,Europe,Europe,,,,,,,,,
2021-2022,Female,Minor,,1,Europe,Europe,,,,,,,,,
2021-2022,Female,Minor,,1,Europe,Europe,,,,,,,,,
2021-2022,Male,,,,,,,,,,FriendAcquaintance;StrangerUnknownOther,Yes,,,1
2021-2022,Male,,,,,,,Female,,,FamilyIntimatePartner,Yes,1,,
2021-2022,Male,,,,,,,Female,,,FamilyIntimatePartner,Yes,1,,
2021-2022,Male,,,,,,,Female,0--29,Africa,,,,1,
2021-2022,Male,,,,,,,Female,0--29,Africa,,,,1,
2021-2022,Male,,,,,,,Female;Male,0--29,Asia,,,,,
2021-2022,Male,,,,Africa,,,,,Africa,,,1,,1
2021-2022,Male,,,,Africa,,,,0--29;39--47,,StrangerUnknownOther,,,,
2021-2022,Male,,,,Africa,Africa,,,48+,Africa,,,,,
2021-2022,Male,,,,Africa,Africa,,,48+,Africa,,,,,
2021-2022,Male,,,,Africa,Africa,,,30--38,Africa,,,,,
2021-2022,Male,,,,Asia,,,Male,48+,,,,1,,
2021-2022,Male,,,,Asia,Africa,,,,Africa,,,,,1
2021-2022,Male,,,,Asia,Africa,1,,,Africa,,,,,
2021-2022,Male,,,,Asia,Africa,1,,,Africa,,,,,
2021-2022,Male,,,,Asia,Asia,,,,Asia,FamilyIntimatePartner,,,,
2021-2022,Male,,,,Asia,Asia,,,,Asia,FamilyIntimatePartner,,,,
2021-2022,Male,,,,Asia,Asia,,,,Asia,FamilyIntimatePartner,,,,
2021-2022,Male,,,1,,Europe,,,,,,No,,,1
2021-2022,Male,,1,,Africa,Africa,,,0--29,,,,,,
2021-2022,Male,Adult,,,,Africa,,,48+,Africa,,,,,
2021-2022,Male,Adult,,,Asia,,,,48+,,,Yes,,,
2021-2022,Male,Adult,,,Europe,Europe,,,39--47,,,,,,
2021-2022,Male,Minor,,,,,,Male,0--29,,,No,,,
2021-2022,Male,Minor,,,,,1,,,,,No,,1,
2021-2022,Male,Minor,,,,,1,,,Europe,,,1,,
2021-2022,Male,Minor,,,,,1,,,Europe,,,1,,
2021-2022,Male,Minor,,,,Asia,,Male,,Asia,,,,,
2021-2022,Male,Minor,,,,Europe,,,,,,No,,1,
2021-2022,Male,Minor,,,Africa,,1,,,,,,,,1
2021-2022,Male,Minor,,,Africa,Africa,,,,Africa,,,,,
2021-2022,Male,Minor,,,Africa,Africa,,,,Africa,,,,,
2021-2022,Male,Minor,,,Africa,Africa,,,,Africa,,,,,
2021-2022,Male,Minor,,,Africa,Africa,,,,Africa,,,,,
2021-2022,Male,Minor,,,Africa,Africa,,,,Africa,,,,,
2021-2022,Male,Minor,,,Africa,Africa,,,,Africa,,,,,
2021-2022,Male,Minor,,,Africa,Africa,,,30--38,,,,,,
2021-2022,Male,Minor,,,Africa,Africa,,,30--38,,,,,,
2021-2022,Male,Minor,,,Africa,Africa,,,30--38,,,,,,
2021-2022,Male,Minor,,,Africa,Africa,,,30--38,,,,,,
2021-2022,Male,Minor,,,Africa,Africa,,,30--38,,,,,,
2021-2022,Male,Minor,1,,,Europe,,Male,,,,,,,
2021-2022,Male,Minor,1,,Africa,,,Male,,,,,,,
,,,,,,,,,0--29;30--38,Africa,FamilyIntimatePartner,,,1,
,,,,,,,1,,0--29,,StrangerUnknownOther,Yes,,,1
,,,,,,Africa,,Male,0--29;39--47,,StrangerUnknownOther,,,,
,,,,,,Americas/Oceania,1,,39--47,Africa,FriendAcquaintance,,,,
,,,,,,Asia,,,,Asia;Europe,FriendAcquaintance;StrangerUnknownOther,,,,
,,,,,,Europe,,,0--29;30--38,,FriendAcquaintance,No,,,
,,,,,,Europe,,Male,39--47,Africa,,,,,1
,,,,,,Europe,,Male,0--29,,StrangerUnknownOther,,1,,
,,,,,,Europe,,Male,0--29,,StrangerUnknownOther,,1,,
,,,,,,Europe,1,Female,0--29,,FriendAcquaintance,,,,
,,,,,Africa,,,Female,48+,,StrangerUnknownOther,,,,1
,,,,,Africa,Africa,1,Female,,Asia,,,,,
,,,,,Africa,Asia,,,0--29,,,Yes,1,,
,,,,,Americas/Oceania,,,Female,48+,,,No,1,,
,,,,,Americas/Oceania,,1,Female;Male,,,FriendAcquaintance,,,,
,,,,,Americas/Oceania,Europe,,Male,,,FriendAcquaintance,No,,,
,,,,,Asia,,,,,Europe,,Yes,,1,1
,,,,,Asia,,,,0--29;30--38,,,,1,1,
,,,,,Asia,,,Female,0--29,,FriendAcquaintance,No,,,
,,,,,Europe,,,,,Asia;Europe,FriendAcquaintance,No,,,
,,,,,Europe,Asia,,,,Asia;Europe,FriendAcquaintance,,,,
,,,,,Europe,Asia,,,48+,Asia,,,1,,
,,,,,Europe,Asia,,,30--38,,FamilyIntimatePartner,No,,,
,,,,1,,,,,39--47,Americas/Oceania,StrangerUnknownOther,Yes,,,
,,,,1,,,1,,0--29;39--47,,StrangerUnknownOther,,,,
,,,,1,Africa,Europe,,Female,,Europe,,,,,
,,,,1,Africa,Europe,1,,,,FriendAcquaintance,,,,
,,,,1,Americas/Oceania,,,Female,,Africa,,,1,,
,,,,1,Asia,,,Male,,Asia,,Yes,,,
,,,,1,Europe,,,,0--29,Europe,FriendAcquaintance,,,,
,,,,1,Europe,,1,,30--38,,,No,,,
,,,,1,Europe,,1,Male,30--38,,,,,,
,,,1,,,,,,48+,Asia;Europe,FamilyIntimatePartner,,,,
,,,1,,,,,,39--47;48+,Asia,StrangerUnknownOther,,,,
,,,1,,Asia,,1,,0--29,,,,,1,
,,,1,,Europe,Asia,,Female,,Asia,,,,,
,,,1,1,,Asia,,Male,,Europe,,,,,
,,Adult,,,,,,Female;Male,48+,Americas/Oceania,,,,,
,,Adult,,,,Africa,,Female,30--38,Asia,,,,,
,,Adult,,,,Americas/Oceania,1,,,Africa;Americas/Oceania,,,,,
,,Adult,,,,Europe,,Female;Male,,Africa,,,,,
,,Adult,,,Asia,,,,0--29;30--38,,,,1,,
,,Adult,,,Asia,Africa,,Female,48+,,,,,,
,,Adult,,,Europe,,,,,Americas/Oceania,FriendAcquaintance,,1,,
,,Adult,,,Europe,,,,39--47,,StrangerUnknownOther,,1,,
,,Adult,,1,,,,,,Americas/Oceania,StrangerUnknownOther,,1,,
,,Adult,,1,,Africa,,,0--29,,,,,,1
,,Adult,,1,Americas/Oceania,Europe,,,,,,,,1,
,,Adult,,1,Europe,,,,,Americas/Oceania,,,1,,
,,Adult,,1,Europe,,,,,Americas/Oceania,,No,,,
,,Adult,1,,,,,Male,,Americas/Oceania,,Yes,,,
,,Adult,1,,,,1,,48+,,,Yes,,,
,,Adult,1,1,,,,Male,0--29,,,,,,
,,Minor,,,,,,Male,0--29,,,No;Yes,,,
,,Minor,,,,Africa,,Female,,Europe,FamilyIntimatePartner,,,,
,,Minor,,,,Asia,,,,,FriendAcquaintance,No;Yes,,,
,,Minor,,,,Europe,1,,,Europe,,,,,1
,,Minor,,,Africa,Africa,,Female,39--47,,,,,,
,,Minor,,,Americas/Oceania,,,Male,,,,No,,1,
,,Minor,,,Americas/Oceania,,,Male,,,,No,1,,
,,Minor,,,Americas/Oceania,,1,,,Americas/Oceania,,,,1,
,,Minor,,,Americas/Oceania,Americas/Oceania,,Female,,Americas/Oceania,,,,,
,,Minor,,,Asia,,,,,Europe,FriendAcquaintance,,1,,
,Female,,,,,,,,48+,Europe,FamilyIntimatePartner,No,,,
